Date,Open,High,Low,Close,Change (Pips),Change (%)
Jun 19 2017 01:00,111.066,111.097,110.945,110.969,-9.7,-0.09%
Jun 19 2017 00:00,110.972,111.136,110.933,111.065,9.3,0.08%
Jun 18 2017 23:00,110.846,110.976,110.84,110.969,12.3,0.11%
Jun 18 2017 22:00,110.818,110.904,110.781,110.848,3,0.03%
Jun 18 2017 21:00,110.855,110.896,110.727,110.818,-3.7,-0.03%
Jun 16 2017 20:00,110.837,110.898,110.825,110.857,2,0.02%
Jun 16 2017 19:00,110.841,110.875,110.781,110.841,0,0.00%
Jun 16 2017 18:00,110.844,110.85,110.797,110.837,-0.7,-0.01%
Jun 16 2017 17:00,110.831,110.872,110.767,110.849,1.8,0.02%
Jun 16 2017 16:00,110.84,110.914,110.822,110.824,-1.6,-0.01%
Jun 16 2017 15:00,110.674,110.862,110.658,110.838,16.4,0.15%
Jun 16 2017 14:00,110.877,110.969,110.646,110.677,-20,-0.18%
Jun 16 2017 13:00,111.103,111.132,110.82,110.878,-22.5,-0.20%
Jun 16 2017 12:00,111.387,111.395,111.098,111.104,-28.3,-0.25%
Jun 16 2017 11:00,111.273,111.42,111.271,111.384,11.1,0.10%
Jun 16 2017 10:00,111.315,111.338,111.237,111.268,-4.7,-0.04%
Jun 16 2017 09:00,111.327,111.336,111.247,111.317,-1,-0.01%
Jun 16 2017 08:00,111.177,111.367,111.174,111.327,15,0.13%
Jun 16 2017 07:00,111.222,111.285,111.117,111.175,-4.7,-0.04%
Jun 16 2017 06:00,111.151,111.379,111.052,111.225,7.4,0.07%
Jun 16 2017 05:00,111.215,111.24,111.054,111.152,-6.3,-0.06%
Jun 16 2017 04:00,111.201,111.272,111.187,111.218,1.7,0.02%
Jun 16 2017 03:00,111.115,111.259,111.113,111.202,8.7,0.08%
Jun 16 2017 02:00,111.143,111.271,110.998,111.115,-2.8,-0.03%
Jun 16 2017 01:00,111.079,111.164,111.021,111.146,6.7,0.06%
Jun 16 2017 00:00,110.997,111.154,110.988,111.08,8.3,0.07%
Jun 15 2017 23:00,110.863,110.995,110.84,110.993,13,0.12%
Jun 15 2017 22:00,110.872,110.91,110.847,110.861,-1.1,-0.01%
Jun 15 2017 21:00,110.902,110.923,110.828,110.873,-2.9,-0.03%
Jun 15 2017 20:00,110.92,110.952,110.891,110.942,2.2,0.02%
Jun 15 2017 19:00,110.862,110.922,110.819,110.922,6,0.05%
Jun 15 2017 18:00,110.965,110.973,110.857,110.863,-10.2,-0.09%
Jun 15 2017 17:00,110.95,110.982,110.832,110.964,1.4,0.01%
Jun 15 2017 16:00,110.656,110.968,110.651,110.949,29.3,0.26%
Jun 15 2017 15:00,110.619,110.77,110.518,110.652,3.3,0.03%
Jun 15 2017 14:00,110.429,110.784,110.408,110.623,19.4,0.18%
Jun 15 2017 13:00,110.335,110.464,110.208,110.425,9,0.08%
Jun 15 2017 12:00,110.119,110.399,110.082,110.332,21.3,0.19%
Jun 15 2017 11:00,109.678,110.159,109.678,110.119,44.1,0.40%
