Date,Open,High,Low,Close,Change (Pips),Change (%)
May 17 2017 19:00,97.411,97.441,97.331,97.361,-5,-0.05%
May 17 2017 18:00,97.368,97.428,97.328,97.418,5,0.05%
May 17 2017 17:00,97.507,97.517,97.357,97.357,-15,-0.15%
May 17 2017 16:00,97.527,97.547,97.447,97.517,-1,-0.01%
May 17 2017 15:00,97.407,97.557,97.387,97.537,13,0.13%
May 17 2017 14:00,97.551,97.571,97.391,97.401,-15,-0.15%
May 17 2017 13:00,97.642,97.752,97.562,97.562,-8,-0.08%
May 17 2017 12:00,97.752,97.762,97.632,97.652,-10,-0.10%
May 17 2017 11:00,97.79,97.83,97.75,97.76,-3,-0.03%
May 17 2017 10:00,97.852,97.872,97.752,97.782,-7,-0.07%
May 17 2017 09:00,97.949,97.949,97.849,97.859,-9,-0.09%
May 17 2017 08:00,97.912,97.952,97.852,97.942,3,0.03%
May 17 2017 07:00,97.809,97.959,97.729,97.919,11,0.11%
May 17 2017 06:00,97.778,97.828,97.708,97.798,2,0.02%
May 17 2017 05:00,97.841,97.891,97.761,97.791,-5,-0.05%
May 17 2017 04:00,97.767,97.837,97.747,97.827,6,0.06%
May 17 2017 03:00,97.802,97.812,97.752,97.762,-4,-0.04%
May 17 2017 02:00,97.902,97.922,97.782,97.812,-9,-0.09%
May 17 2017 01:00,97.928,97.938,97.898,97.908,-2,-0.02%
May 17 2017 00:00,97.94,97.97,97.89,97.92,-2,-0.02%
May 16 2017 20:00,97.997,98.057,97.977,98.047,5,0.05%
May 16 2017 19:00,97.947,98.017,97.927,98.007,6,0.06%
May 16 2017 18:00,97.978,97.988,97.918,97.938,-4,-0.04%
May 16 2017 17:00,98.092,98.092,97.972,97.992,-10,-0.10%
May 16 2017 16:00,98.121,98.141,98.051,98.081,-4,-0.04%
May 16 2017 15:00,98.031,98.171,98.021,98.111,8,0.08%
May 16 2017 14:00,98.191,98.211,98.011,98.041,-15,-0.15%
May 16 2017 13:00,98.142,98.212,98.122,98.202,6,0.06%
May 16 2017 12:00,98.318,98.318,98.068,98.128,-19,-0.19%
May 16 2017 11:00,98.332,98.362,98.252,98.332,0,0.00%
May 16 2017 10:00,98.397,98.407,98.297,98.337,-6,-0.06%
May 16 2017 09:00,98.347,98.477,98.347,98.387,4,0.04%
May 16 2017 08:00,98.379,98.389,98.319,98.359,-2,-0.02%
May 16 2017 07:00,98.437,98.457,98.337,98.387,-5,-0.05%
