Date,Open,High,Low,Close,Change (Pips),Change (%)
Jun 16 2017 12:00,1.2762,1.27964,1.27619,1.27771,15.1,0.12%
Jun 16 2017 11:00,1.27757,1.27804,1.27599,1.27618,-13.9,-0.11%
Jun 16 2017 10:00,1.27634,1.27766,1.27627,1.2776,12.6,0.10%
Jun 16 2017 09:00,1.27673,1.27779,1.27632,1.27634,-3.9,-0.03%
Jun 16 2017 08:00,1.27713,1.27764,1.27593,1.27673,-4,-0.03%
Jun 16 2017 07:00,1.2769,1.27843,1.27585,1.27714,2.4,0.02%
Jun 16 2017 06:00,1.27681,1.27818,1.27657,1.27688,0.7,0.01%
Jun 16 2017 05:00,1.27695,1.27747,1.27652,1.2768,-1.5,-0.01%
Jun 16 2017 04:00,1.27712,1.27713,1.27601,1.27697,-1.5,-0.01%
Jun 16 2017 03:00,1.2778,1.27804,1.27708,1.27714,-6.6,-0.05%
Jun 16 2017 02:00,1.27773,1.27855,1.27729,1.27779,0.6,0.00%
